,Chapter,Verse,Eknath Easwaran,Mahatma Gandhi,Shri Swami Purohit,Easwaran - Gandhi,Gandhi - Purohit,Purohit - Easwaran
247,11,42," if it was disrespectful, forgive me for it, O Krishna. I did not know the greatness of your nature, unchanging and imperishable. ","  If ever I have been rude to You in jest, whilst at play, at rest-time, or at  meals, whilst alone or in company, O Krishna, forgive You my fault—I beg of  You, O Incomprehensible!   "," Whatever insult I have offered to You in jest, in sport or in repose, in conversation or at the banquet, alone or in a multitude, I ask Your forgiveness for them all, O You Who are without an equal! ",0.7666775584220886,0.6753923892974854,0.6539421677589417
248,11,43,"  You are the father of the universe, of the animate and the inanimate; you are the object of all worship, the greatest guru. There is none to equal you in the three worlds. Who can match your power? ","  You are Father of this world, of the moving and the un-moving; you are its  adored, its worthiest, Master; there is none equal to You; how then any greater  than You? Your power is matchless in the three worlds.   "," For You are the Father of all things movable and immovable, the Worshipful, the Master of Masters! In all the worlds there is none equal to You, how then superior, O You who stand alone, Supreme. ",0.8302832841873169,0.7549174427986145,0.7752737998962402
249,11,44," O gracious Lord, I prostrate myself before you and ask for your blessing. As a father forgives his son, or a friend a friend, or a lover his beloved, so should you forgive me. ","  Therefore, I prostrate myself before You, and beseech Your grace, O Lord  adorable! As father with son, as comrade with comrade, so should You bear,  beloved Lord, with me, Your loved one.   "," Therefore I prostrate myself before You, O Lord! Most Adorable! I salute You, I ask Your blessing. Only You can be trusted to bear with me, as father to son, as friend to friend, as lover to his beloved. ",0.4967782497406006,0.8542466163635254,0.6265047192573547
250,11,45,"  I rejoice in seeing you as you have never been seen before, yet I am filled with fear by this vision of you as the abode of the universe. Please let me see you again as the shining God of gods. ","  I am filled with joy to see what never was seen before, and yet my heart is  oppressed with fear. Show me that original form of Yours, O Lord! Be gracious,  Krishna, O Krishna!    "," I rejoice that I have seen what never man saw before; yet, O Lord! I am overwhelmed with fear. Please take again the Form I know. Be merciful, O Lord! you Who are the Home of the whole universe. ",0.5976786613464355,0.6978994607925415,0.703661322593689
251,11,46," Though you are the embodiment of all creation, let me see you again not with a thousand arms but with four, carrying the mace and discus and wearing a crown. ","  I crave to see You even as You were, with crown, with mace, and disc in  hand; wear You, once more, that four-armed form, O thousand-armed  Krishna!  The Lord Said:   "," I long to see You as you were before, with the crown, the sceptre and the discus in Your hands; in Your other Form, with Your four hands, O You Whose arms are countless and Whose forms are infinite. ",0.5800554752349854,0.5835762023925781,0.7496162056922913
252,11,47,"  KRISHNA:  Arjuna, through my grace you have been united with me and received this vision of my radiant, universal form, without beginning or end, which no one else has ever seen. ","  It is to favour you, O Arjuna, that I have revealed to you, by My own  unique power, this My form Supreme, Resplendent, Universal, Infinite,  Primal—which none save you has ever seen.   "," Lord Shri Krishna replied: My beloved friend! It is only through My grace and power that you have been able to see this vision of splendour, the Universal, the Infinite, the Original. Never has it been seen by any but you. ",0.6842433214187622,0.6364380121231079,0.7491482496261597
253,11,48,"  Not by knowledge of the Vedas, nor sacrifice, nor charity, nor rituals, nor even by severe asceticism has any other mortal seen what you have seen, O heroic Arjuna. ","  Not by the study of the Vedas, not by sacrifice, not by the study of other  scriptures, not by gifts, nor yet by performance of rites or of fierce austerities  can I, in such a form, be seen by any one save you in the world of men, O  Arjuna!   "," Not by study of the scriptures, not by sacrifice or gift, not by ritual or rigorous austerity, is it possible for man on earth to see what you have seen, O you foremost hero of the Kuruclan! ",0.7690879106521606,0.5310069918632507,0.6841356158256531
254,11,49,  Do not be troubled; do not fear my terrible form. Let your heart be satisfied and your fears dispelled in looking at me as I was before. ,"  Be you neither oppressed nor bewildered to look on this awful form of  Mine. Banish your fear, ease your mind, and lo! behold Me once again as I was.  Sanjaya Said.   "," Be not afraid or bewildered by the terrible vision. Put away your fear and, with joyful mind, see Me once again in My usual Form.” ",0.6192381381988525,0.5885137319564819,0.7255004644393921
255,11,50,"  SANJAYA:  Having spoken these words, the Lord once again assumed the gentle form of Krishna and consoled his devotee, who had been so afraid. ","  So said Krishna to Arjuna, and revealed to him once more His original  form. Wearing again His form benign, the great soul consoled him terrified.  Arjuna Said.   "," Sanjaya continued: “Having thus spoken to Arjuna, Lord Shri Krishna showed Himself again in His accustomed form; and the Mighty Lord, in gentle tones, softly consoled him who lately trembled with fear. ",0.7311075925827026,0.7770527601242065,0.8690100908279419
256,11,51," ARJUNA:  O Krishna, now that I have seen your gentle human form my mind is again composed and returned to normal. ",  Beholding again your benign human form I am come to myself and once  more in my normal state.  The Lord Said:   ," Arjuna said: Seeing You in Your gentle human form, my Lord, I am myself again, calm once more. ",0.565951943397522,0.6625585556030273,0.8325133323669434
257,11,52,  KRISHNA:  It is extremely difficult to obtain the vision you have had; even the gods long always to see me in this aspect. ,  Very hard to behold is that form of Mine which you have seen; even the  gods always yearn to see it.   , Lord Shri Krishna replied: It is hard to see this vision of Me that you have seen. Even the most powerful have longed for it in vain. ,0.5788235664367676,0.6118823885917664,0.8298342227935791
258,11,53," Neither knowledge of the Vedas, nor austerity, nor charity, nor sacrifice can bring the vision you have seen. ","  Not by the Vedas, not by penance, nor by gifts, nor yet by sacrifice, can any  behold Me in the form that you have seen.   "," Not by study of the scriptures, or by austerities, not by gifts or sacrifices, is it possible to see Me as you have done. ",0.6192225217819214,0.7949202656745911,0.575309157371521
259,11,54," But through unfailing devotion, Arjuna, you can know me, see me, and attain union with me. ","  But by single-minded devotion, O Arjuna, I may in this form be known and  seen, and truly entered into, O Arjuna!   "," Only by tireless devotion can I be seen and known; only thus can a man become one with Me, O Arjuna! ",0.834460973739624,0.8548282384872437,0.8827605247497559
260,11,55," Those who make me the supreme goal of all their work and act without selfish attachment, who devote themselves to me completely and are free from ill will for any creature, enter into me.  ","  He alone comes to me, O Arjuna, who does My work, who has made Me  his goal, who is My devotee, who has renounced attachment, who has ill-will  toward none. "," He whose every action is done for My sake, to whom I am the final goal, who loves Me only and hates no one – O My dearest son, only he can realize Me!” ",0.5765219330787659,0.6271985769271851,0.659514844417572
261,12,1," ARJUNA  Of those steadfast devotees who love you and those who seek you as the eternal formless Reality, who are the more established in yoga? ","  Of the devotees who thus worship You, incessantly attached, and those who  worship the Imperishable Unmanifest, which are the better yogins?  The Lord Said:   ","“Arjuna asked: My Lord! Which are the better devotees who worship You, those who try to know You as a Personal God, or those who worship You as Impersonal and Indestructible? ",0.41434571146965027,0.58869469165802,0.5737317204475403
262,12,2,  KRISHNA:  Those who set their hearts on me and worship me with unfailing devotion and faith are more established in yoga. ,"  Those I regard as the best yogins who, riveting their minds on Me, ever  attached, worship Me, with the highest faith.   "," Lord Shri Krishna replied: Those who keep their minds fixed on Me, who worship Me always with unwavering faith and concentration; these are the very best. ",0.4900243878364563,0.5754059553146362,0.6627162098884583
263,12,3,"  As for those who seek the transcendental Reality, without name, without form, contemplating the Unmanifested, beyond the reach of thought and of feeling, ","  But those who worship the Imperishable, the indefinable, the Unmanifest, the  Omnipresent, the Unthinkable, the Rock-seated, the Immovable, the  Unchanging,   "," Those who worship Me as the Indestructible, the Undefinable, the Omnipresent, the Unthinkable, the Primeval, the Immutable and the Eternal; ",0.5789165496826172,0.8255949020385742,0.4877817630767822
